strategy,phase,signals,avg_return,avg_gc_gap,gc_approach_ratio,avg_gc_slope,avg_adx,avg_breakout20,avg_relative_strength,avg_volume_surge,avg_atr_ratio
UP30_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,35,3.958224928190363,6.25287914552369,0.0,2.42607953327183,29.581392931939913,0.21767704016270295,0.05494263733063162,1.397364935076831,2.7351013833378524
UP30_SCORE80_NIKKEION_TP3.0_SL1.0_H1,VALIDATION,21,4.240939607416106,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.0_SL1.25_H1,VALIDATION,21,4.241941103086752,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.0_SL1.5_H1,VALIDATION,21,4.158970981802227,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.0_SL2.0_H1,VALIDATION,21,3.995998064282902,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.5_SL1.0_H1,VALIDATION,21,4.785521574951815,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.5_SL1.25_H1,VALIDATION,21,4.786523070622461,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.5_SL1.5_H1,VALIDATION,21,4.7035529493379356,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.5_SL1.75_H1,VALIDATION,21,4.621577908912561,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP3.5_SL2.0_H1,VALIDATION,21,4.54058003181861,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,21,5.330103542487524,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,21,5.331105038158169,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP4.0_SL1.5_H1,VALIDATION,21,5.248134916873645,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP4.0_SL1.75_H1,VALIDATION,21,5.166159876448269,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP30_SCORE80_NIKKEION_TP4.0_SL2.0_H1,VALIDATION,21,5.08516199935432,6.199155934981522,0.0,2.2995043778158246,30.53294763010934,0.8603664051797819,0.058779760564459264,1.5180136716490866,2.5989600853998063
UP35_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,178,-0.05059778691278916,7.603743651875754,1.6853932584269662,2.5434200590359315,27.74288183664556,0.7820365386926581,0.08480193018357453,1.505627021952645,3.5395961885506013
UP35_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,83,4.307588063777161,4.630856486443255,1.2048192771084338,1.637031597454305,25.232781829525145,-0.2872763551306202,0.05158241506669978,1.3981786041216926,2.7757584137437648
UP35_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,178,-0.05059778691278916,7.603743651875754,1.6853932584269662,2.5434200590359315,27.74288183664556,0.7820365386926581,0.08480193018357453,1.505627021952645,3.5395961885506013
UP35_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,76,4.7525140326988,5.244980601022784,1.3157894736842104,1.8946022215113278,25.27192450316628,0.48750111683412745,0.05982333072242016,1.407129518332897,2.824142653051036
UP35_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,177,-0.08067900278886966,7.6338851720904595,1.694915254237288,2.5596744837803267,27.82770981525678,0.8149142476740963,0.08556138473210807,1.5091280902559419,3.5500495553480618
UP35_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,76,4.7525140326988,5.244980601022784,1.3157894736842104,1.8946022215113278,25.27192450316628,0.48750111683412745,0.05982333072242016,1.407129518332897,2.824142653051036
