strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,profit_objective,sizing,prob_10y,prob_15y,prob_20y,bankruptcy_prob,p90_max_dd,final_status,up_threshold,score_threshold,nikkei_filter,tp_multiplier,sl_multiplier,hold_days,oos_validation_pf_ratio,fold,oos_end
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.5_H3,45,50,False,3.5,1.5,3,52,2,3,9.15062893451018,102.27387091615188,-4.660245378907913,22.11059371362049,12,13,92.3076923076923,92.3076923076923,99.32993737159173,993299.3737159172,-4.660245378907924,9137.760836194866,9137.760836194866,92377608.36194864,9.15062893451018,9.610623582794808,-2.3492372726055253,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,2,2,9.164588193896613,92.67563662809896,-4.660245378907924,51.244029850746266,7,8,87.5,87.5,155.77401579366298,1557740.1579366298,-4.660245378907924,5905.694645397799,5905.694645397799,60056946.45397799,9.164588193896613,9.676313770185596,-2.3492372726055253,160.3217311001712,47.15999657314109,159.36019263863275,47.15999657314109,13,1,0,6.967650759316268,26.640377461755165,0.0,9.81043388429752,7,8,87.5,75.0,12.302089216594062,123020.89216594063,-3.5326882377694546,138.32083176932892,138.32083176932892,2383208.3176932894,6.967650759316268,7.842679009073412,-3.5326882377694546,6.246211490778654,True,21,7,7,2.8330104479692,3.044565770259357,-9.467925454911876,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.793630083569619,87936.3008356962,-12.102921756184436,73.06209719621167,73.06209719621167,1730620.971962117,2.8330104479692,6.327959776696266,-4.156888209484932,0.1142838826000166,False,True,40.22040353773531,0.01,0.0,0.0,0.0,0.0,2.5057754708997937,PASS,45,50,False,3.5,1.5,3,0.1142838826000166,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.0_H1,45,50,False,3.5,1.0,1,52,2,5,8.938155729061181,71.32083690789125,-3.4223891670768003,22.11059371362049,12,13,92.3076923076923,92.3076923076923,97.1571772218349,971571.7722183488,-3.1870898770928857,8223.291270980511,8223.291270980511,83232912.70980512,8.938155729061181,9.427871539107024,-3.304739522084843,5,0,1,8.59753338590745,inf,0.0,5.017170329670329,5,5,100.0,100.0,8.597533385907452,85975.33385907453,6.907111378882647,50.952459892260336,50.952459892260336,1509524.5989226033,8.59753338590745,8.59753338590745,0.0,47,2,4,8.974392148545622,64.81689512333303,-3.4223891670768003,51.244029850746266,7,8,87.5,87.5,152.50695461928956,1525069.5461928954,-3.1870898770928857,5413.849378089708,5413.849378089708,55138493.78089708,8.974392148545622,9.520131333906976,-3.304739522084843,160.35886678652614,46.31737498883732,159.39732832498768,46.31737498883732,13,1,0,7.059344388564719,39.001443538028106,0.0,9.81043388429752,7,8,87.5,75.0,12.454309949118624,124543.09949118624,-2.414947131140044,141.24541341677696,141.24541341677696,2412454.134167769,7.059344388564719,7.848868681873448,-2.414947131140044,6.423885205152445,True,21,7,11,2.9805060575085247,4.260434343520758,-6.54230813035962,22.693047337278102,5,7,71.42857142857143,57.14285714285714,9.398526571081812,93985.26571081812,-8.403453602436162,80.62023918377659,80.62023918377659,1806202.391837766,2.9805060575085247,5.841974886129215,-2.742431599732856,0.1092378629361923,False,True,40.16883105842438,0.01,0.0,0.0,24.62,0.0,0.0,PASS,45,50,False,3.5,1.0,1,0.1092378629361923,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP4.0_SL2.0_H5,45,50,False,4.0,2.0,5,52,3,2,10.308370403191557,84.21673528613584,-6.089285138950995,22.11059371362049,12,13,92.3076923076923,92.3076923076923,134.96801088210825,1349680.1088210824,-6.089285138950995,15715.000497562702,15715.000497562702,158150004.975627,10.308370403191557,11.070952995992457,-2.1471452792231243,5,0,0,10.494390774573809,inf,0.0,5.017170329670329,5,5,100.0,100.0,10.494390774573814,104943.90774573814,7.908127290151623,64.39617776978702,64.39617776978702,1643961.77769787,10.494390774573809,10.494390774573809,0.0,47,3,2,10.28858100198068,76.07073256326245,-6.089285138950995,51.244029850746266,7,8,87.5,87.5,212.76402344931728,2127640.2344931727,-6.089285138950995,9520.053648515666,9520.053648515666,96200536.48515666,10.28858100198068,11.136471430244576,-2.1471452792231243,160.2788599073699,50.2473616748189,159.31732144583148,50.2473616748189,13,1,1,7.567883658168598,22.27124682679481,0.0,9.81043388429752,7,8,87.5,87.5,13.594703660385782,135947.03660385782,-4.625139671279732,155.70722813033862,155.70722813033862,2557072.281303386,7.567883658168598,8.583968935622627,-4.625139671279731,7.060187378542588,True,21,7,8,2.8417931342689364,2.555653402499768,-12.27213864054455,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.897140994918182,88971.40994918182,-15.61688619726298,71.79176573936661,71.79176573936661,1717917.657393666,2.8417931342689364,7.0028178652692885,-5.480256327731769,0.1147512495539778,False,True,39.69180225209338,0.01,0.0,0.0,0.0,0.0,3.2516021715832526,PASS,45,50,False,4.0,2.0,5,0.1147512495539778,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP4.0_SL1.25_H1,45,50,False,4.0,1.25,1,52,3,9,9.55373983009785,57.24457251563584,-4.252986458846008,22.11059371362049,12,13,92.3076923076923,92.3076923076923,107.0860101473864,1070860.101473864,-3.929308795320363,10917.781489730638,10917.781489730638,110177814.89730638,9.55373983009785,10.318922961935732,-2.944251323254232,5,0,1,9.51802509503265,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.51802509503266,95180.2509503266,7.908127290151623,57.48072646610317,57.48072646610317,1574807.2646610315,9.51802509503265,9.51802509503265,0.0,47,3,8,9.557539269998404,51.85665775676456,-4.252986458846008,51.244029850746266,7,8,87.5,87.5,168.0660008051075,1680660.008051075,-3.929308795320363,6896.272964299635,6896.272964299635,69962729.64299636,9.557539269998404,10.409934083174718,-2.944251323254232,160.33394886777307,48.22558914503559,159.37241040623462,48.22558914503559,13,1,1,7.923055844951739,35.59810823887531,0.0,9.81043388429752,7,8,87.5,87.5,14.176138178400787,141761.38178400786,-2.977033463021528,167.3696318817045,167.3696318817045,2673696.3188170446,7.923055844951739,8.831396620616179,-2.977033463021528,7.3202719445252065,True,21,6,13,2.9269834065711424,4.274768297789315,-8.020699586844138,22.693047337278102,5,7,71.42857142857143,57.14285714285714,9.37270751788868,93727.07517888682,-10.277100533511108,79.01820557604391,79.01820557604391,1790182.055760439,2.9269834065711424,5.349094846257407,-3.1282951926445217,0.1200841423680207,False,True,39.64095810442666,0.01,0.0,0.0,0.0,0.0,0.0,PASS,45,50,False,4.0,1.25,1,0.1200841423680207,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP3.5_SL2.0_H3,45,50,False,3.5,2.0,3,52,2,3,9.094259393552322,78.17672532550839,-6.089285138950984,22.11059371362049,12,13,92.3076923076923,92.3076923076923,98.30409321306524,983040.9321306524,-6.089285138950995,8876.23695976391,8876.23695976391,89762369.5976391,9.094259393552322,9.580580055399498,-3.063757152627061,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,2,2,9.102221893262389,70.8169612784919,-6.089285138950995,51.244029850746266,7,8,87.5,87.5,154.1070190360575,1541070.1903605748,-6.089285138950995,5735.671565976746,5735.671565976746,58356715.65976746,9.102221893262389,9.6429320730797,-3.063757152627061,160.2788599073699,47.15999657314109,159.31732144583148,47.15999657314109,13,1,0,6.8836160336616325,20.34795807211613,0.0,9.81043388429752,7,8,87.5,75.0,12.165532787405278,121655.3278740528,-4.625139671279732,135.6219493235998,135.6219493235998,2356219.4932359983,6.8836160336616325,7.842679009073412,-4.625139671279731,6.078142039469382,True,21,7,6,2.7993648270093,2.6216574174037723,-12.27213864054455,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.781776032345961,87817.76032345962,-15.61688619726298,70.81665006100788,70.81665006100788,1708166.5006100787,2.7993648270093,6.78840254789848,-5.178710614769061,0.1288413023121158,False,True,39.37287278805898,0.01,0.0,0.0,0.0,0.0,3.259078618983148,PASS,45,50,False,3.5,2.0,3,0.1288413023121158,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP4.0_SL1.5_H3,45,50,False,4.0,1.5,3,52,2,7,10.232874587790556,114.2515401424202,-4.660245378907924,22.11059371362049,12,13,92.3076923076923,92.3076923076923,132.8204727679292,1328204.727679292,-4.660245378907924,15235.457219800484,15235.457219800484,153354572.19800484,10.232874587790556,10.736159062206395,-2.3492372726055253,5,0,1,9.939903605402906,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.939903605402913,99399.03605402911,7.908127290151623,60.46882852219677,60.46882852219677,1604688.2852219676,9.939903605402906,9.939903605402906,0.0,47,2,6,10.264041713576477,103.67374142311652,-4.660245378907924,51.244029850746266,7,8,87.5,87.5,209.62082849450812,2096208.2849450812,-4.660245378907924,9456.658050681302,9456.658050681302,95566580.50681302,10.264041713576477,10.82463189074012,-2.3492372726055253,160.3217311001712,49.09917821217007,159.36019263863275,49.09917821217007,13,1,1,7.604480387664101,28.983857727013177,0.0,9.81043388429752,7,8,87.5,87.5,13.658453060308377,136584.53060308375,-3.5326882377694546,157.1299250122621,157.1299250122621,2571299.250122621,7.604480387664101,8.532577773116897,-3.5326882377694546,7.234786594563987,True,21,7,10,2.738361985184426,2.9762585716903813,-9.467925454911876,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.555946919936892,85559.46919936892,-12.102921756184436,70.01520912251608,70.01520912251608,1700152.0912251608,2.738361985184426,6.185987082519105,-4.156888209484932,0.102686764464638,False,True,39.22149635654529,0.01,0.0,0.0,0.0,0.0,2.5253909577426032,PASS,45,50,False,4.0,1.5,3,0.102686764464638,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP4.0_SL2.0_H3,45,50,False,4.0,2.0,3,52,2,6,10.244213174740562,87.93559224002774,-6.089285138950995,22.11059371362049,12,13,92.3076923076923,92.3076923076923,132.90333238203945,1329033.3238203945,-6.089285138950995,15288.056937073898,15288.056937073898,153880569.37073898,10.244213174740562,10.776531987835266,-3.063757152627061,5,0,1,9.939903605402906,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.939903605402913,99399.03605402911,7.908127290151623,60.46882852219677,60.46882852219677,1604688.2852219676,9.939903605402906,9.939903605402906,0.0,47,2,5,10.27658653318074,79.8247147208355,-6.089285138950995,51.244029850746266,7,8,87.5,87.5,209.7554753674373,2097554.753674373,-6.089285138950995,9489.436826321293,9489.436826321293,95894368.2632129,10.27658653318074,10.869490696994418,-3.063757152627061,160.2788599073699,49.09917821217007,159.31732144583148,49.09917821217007,13,1,1,7.513915897297338,22.11955824197587,0.0,9.81043388429752,7,8,87.5,87.5,13.507006048969984,135070.06048969983,-4.625139671279732,154.0239634581523,154.0239634581523,2540239.634581523,7.513915897297338,8.52550386134543,-4.625139671279731,7.060187378542588,True,21,7,9,2.751285989065527,2.593805597798334,-12.27213864054455,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.713568172823146,87135.68172823146,-15.61688619726298,69.34669702838117,69.34669702838117,1693466.970283812,2.751285989065527,6.716284290982822,-5.178710614769061,0.1172629927516417,False,True,38.9030557782679,0.01,0.0,0.0,0.0,0.0,3.123408768476619,PASS,45,50,False,4.0,2.0,3,0.1172629927516417,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP4.0_SL1.75_H5,45,50,False,4.0,1.75,5,52,3,3,10.234967045118612,93.84541335236815,-5.380154938462489,22.11059371362049,12,13,92.3076923076923,92.3076923076923,134.5903050715761,1345903.0507157608,-5.380154938462489,15178.613860585188,15178.613860585188,152786138.6058519,10.234967045118612,10.978583509864258,-1.910768545726956,5,0,0,10.494390774573809,inf,0.0,5.017170329670329,5,5,100.0,100.0,10.494390774573814,104943.90774573814,7.908127290151623,64.39617776978702,64.39617776978702,1643961.77769787,10.494390774573809,10.494390774573809,0.0,47,3,3,10.207368776027634,84.69168757533954,-5.380154938462489,51.244029850746266,7,8,87.5,87.5,212.1502515072025,2121502.5150720254,-5.380154938462489,9193.77681881429,9193.77681881429,92937768.18814293,10.207368776027634,11.03360541160181,-1.910768545726956,160.30013381338458,50.2473616748189,159.33859535184612,50.2473616748189,13,1,1,7.6096620009528015,25.234466407672613,0.0,9.81043388429752,7,8,87.5,87.5,13.662593467410112,136625.93467410112,-4.082021215085085,157.16336986938074,157.16336986938074,2571633.698693808,7.6096620009528015,8.583968935622627,-4.082021215085085,7.143744064110996,True,21,7,9,2.7325416990281046,2.7006410336620723,-10.884806775980548,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.513167611827877,85131.67611827876,-13.882380083500436,68.87710286190492,68.87710286190492,1688771.0286190491,2.7325416990281046,6.508969934734341,-4.82031477238437,0.107021919545758,False,True,38.77643299178335,0.01,0.0,0.0,0.0,0.0,3.5624678214736547,PASS,45,50,False,4.0,1.75,5,0.107021919545758,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP3.5_SL2.0_H5,45,50,False,3.5,2.0,5,52,3,1,9.104676985374184,74.4996381506701,-6.089285138950995,22.11059371362049,12,13,92.3076923076923,92.3076923076923,98.20814897699088,982081.4897699088,-6.089285138950995,8913.343347420638,8913.343347420638,90133433.47420636,9.104676985374184,9.793564062798508,-2.1471452792231243,5,0,0,9.170091927752082,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.170091927752084,91700.91927752084,6.907111378882647,54.83969408066225,54.83969408066225,1548396.9408066224,9.170091927752082,9.170091927752082,0.0,47,3,1,9.097717948951004,67.38158857379969,-6.089285138950995,51.244029850746266,7,8,87.5,87.5,153.85693463276513,1538569.3463276515,-6.089285138950995,5721.080570415768,5721.080570415768,58210805.70415769,9.097717948951004,9.864413169053783,-2.1471452792231243,160.2788599073699,47.46095109849119,159.31732144583148,47.46095109849119,13,1,0,6.8836160336616325,20.34795807211613,0.0,9.81043388429752,7,8,87.5,75.0,12.165532787405278,121655.3278740528,-4.625139671279732,135.6219493235998,135.6219493235998,2356219.4932359983,6.8836160336616325,7.842679009073412,-4.625139671279731,6.078142039469382,True,21,7,6,2.702672873507902,2.479496238067307,-12.27213864054455,22.693047337278102,5,7,71.42857142857143,71.42857142857143,8.406759579624094,84067.59579624094,-15.61688619726298,67.10659638271632,67.10659638271632,1671065.9638271632,2.702672873507902,6.794137474127738,-5.480256327731769,0.121854793944415,False,True,38.13806008964967,0.01,0.0,0.0,0.0,0.0,3.7441288931460095,PASS,45,50,False,3.5,2.0,5,0.121854793944415,2,2024-08-23
UP45_SCORE50_NIKKEIOFF_TP4.0_SL1.5_H1,45,50,False,4.0,1.5,1,52,2,9,9.948161497691208,76.98712692505228,-4.660245378907924,22.11059371362049,12,13,92.3076923076923,92.3076923076923,127.80972925283471,1278097.292528347,-4.660245378907924,13242.766778249126,13242.766778249126,133427667.78249124,9.948161497691208,10.48224375630149,-3.403894967565829,5,0,1,9.51802509503265,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.51802509503266,95180.2509503266,7.908127290151623,57.48072646610317,57.48072646610317,1574807.2646610315,9.51802509503265,9.51802509503265,0.0,47,2,8,9.993920689463396,69.9965872743539,-4.660245378907924,51.244029850746266,7,8,87.5,87.5,201.742044351461,2017420.44351461,-4.660245378907924,8372.634764687273,8372.634764687273,84726347.64687273,9.993920689463396,10.58937916310914,-3.403894967565829,160.3217311001712,48.22558914503559,159.36019263863275,48.22558914503559,13,1,1,7.880313169971131,29.99889951067634,0.0,9.81043388429752,7,8,87.5,87.5,14.106681331557295,141066.81331557297,-3.5326882377694546,165.83839430074417,165.83839430074417,2658383.9430074417,7.880313169971131,8.831396620616179,-3.5326882377694546,7.234786594563987,True,21,6,13,2.7576106975058026,3.5937594490521274,-9.467925454911876,22.693047337278102,5,7,71.42857142857143,57.14285714285714,8.85741910013657,88574.19100136569,-12.102921756184436,72.50828416516464,72.50828416516464,1725082.8416516464,2.7576106975058026,5.349094846257407,-3.7210996743732094,0.1197963761228354,False,True,37.32306228968315,0.01,0.0,0.0,0.0,0.0,1.351516651955226,PASS,45,50,False,4.0,1.5,1,0.1197963761228354,2,2024-08-23
