date,ticker,company,score,testa_score,up_prob,flat_prob,down_prob,price,take_profit,stop_loss,nikkei_uptrend,rsi,vol,result,return,hold_days,exit_price
2023-06-26,8031.T,三井物産,56.603570535574136,75.0,36.354033298203866,33.8616645724594,29.784302129336698,2512.167236328125,2748.0,2394.0,True,65.08479381002721,0.8312256855153964,HOLD,1.2637323603862725,5,2543.914306640625
2023-06-26,9501.T,東京電力HD,55.51006076883829,75.0,45.69688844121366,28.50683562000034,25.79627593878594,527.2000122070312,581.0,501.0,True,56.936002001986324,1.108871098255944,HOLD,1.422609982234741,5,534.7000122070312
2023-06-26,6613.T,QDレーザ,55.47878874887597,75.0,45.55790168582556,32.028853076111034,22.413245238063364,723.0,855.0,657.0,True,52.98185178987759,1.1529025349845068,HOLD,12.586445366528354,5,814.0
2023-06-26,4005.T,,55.45397447918415,70.0,51.00317159830637,24.525559714957822,24.471268686735765,408.7478332519531,428.0,399.0,True,60.087781266173494,1.5552514793246133,HOLD,0.658936800019173,5,411.44122314453125
2023-06-26,4204.T,,54.091526989864875,95.0,53.69181077621105,22.531888121892134,23.77630110189681,1866.5299072265625,1957.0,1821.0,True,60.720164008612265,0.9918559950443638,HOLD,1.8270425129456875,5,1900.6322021484375
2023-06-26,8802.T,,53.9988739322074,65.0,50.09161361174305,29.275277635181972,20.633108753074932,1659.416015625,1749.0,1615.0,True,60.42621563293758,0.34402356716223553,LOSS,-2.67660521573737,4,1615.0
2023-06-26,2914.T,,53.74996575620854,100.0,46.618205293293975,24.50322065613444,28.878574050571583,2725.829345703125,2805.0,2686.0,True,74.9032103401451,1.4160019984537031,LOSS,-1.4611826586249865,2,2686.0
2023-06-26,8354.T,,53.27114590887075,65.0,46.85726684135793,28.80507170224325,24.33766145639879,2539.970947265625,2683.0,2469.0,True,62.55333808750369,0.6955111039470879,WIN,5.63112947761671,2,2683.0
2023-06-26,5803.T,フジクラ,49.64783797622017,85.0,45.05319293779011,31.766566093968358,23.18024096824153,186.4792022705078,202.0,179.0,True,61.70451974118202,0.6484897624368875,HOLD,3.4410483965397227,5,192.8960418701172
2023-06-26,7201.T,,49.495092139622336,75.0,55.48543366402197,23.06864612366448,21.44592021231354,518.5020141601562,552.0,502.0,True,53.82958063034858,0.8780799872809236,WIN,6.460531478185697,3,552.0
2023-06-26,7202.T,,49.067029031974585,75.0,53.58293096336531,25.57198703009307,20.845082006541624,1503.6104736328125,1602.0,1455.0,True,50.76813159712705,0.7127432051606463,HOLD,3.7499907652292332,5,1559.9957275390625
2023-06-26,7186.T,,48.82897991778678,75.0,52.52493490030841,27.67429442061961,19.80077067907195,503.00164794921875,533.0,488.0,True,53.18323195980071,0.4907210000969086,HOLD,1.6860087616104444,5,511.4822998046875
2023-06-26,7269.T,スズキ,48.79642745814715,75.0,52.38025730191003,27.406705426200823,20.213037271889135,1158.470458984375,1232.0,1122.0,True,52.896324307101764,0.6300937345831278,WIN,6.347122660347158,3,1232.0
2023-06-26,8012.T,,48.721120360630046,75.0,52.045559090722904,28.250625320097296,19.703815589179772,543.6671142578125,570.0,531.0,True,52.36236314322059,0.4805736915337686,HOLD,2.423602645967271,5,556.8434448242188
2023-06-26,7182.T,,48.6593469256545,65.0,52.737194065710845,25.246437640342144,22.016368293946986,1022.6557006835938,1062.0,1003.0,True,71.89449798118557,0.8446772003818683,TIMEOUT_LOSS,-0.22231916067086316,5,1020.3821411132812
2023-06-26,6501.T,,48.4177756298417,75.0,50.69736028721915,27.75445165771839,21.548188055062433,1673.3775634765625,1775.0,1622.0,True,57.783376835936934,0.5630025919890612,HOLD,4.1302322554882585,5,1742.491943359375
2023-06-26,6902.T,,48.359785707444416,75.0,50.43962729878678,25.425633070021536,24.134739631191675,2130.580322265625,2264.0,2064.0,True,57.04701288314266,0.8749912072967713,HOLD,4.3609744034994495,5,2223.494384765625
2023-06-26,9509.T,北海道電力,48.2306465188722,75.0,49.865675349576925,28.70287457200522,21.431450078417836,551.2808837890625,595.0,529.0,True,53.973307175524006,0.6783805299670193,HOLD,0.5547051400402959,5,554.3388671875
2023-06-26,9434.T,,48.09240186105311,65.0,50.21743822303799,27.850420417216327,21.932141359745685,134.21278381347656,138.0,133.0,True,54.17080043603651,0.819308728238286,HOLD,1.2142883697832447,5,135.84251403808594
2023-06-26,7267.T,,48.068876508275565,75.0,49.14669752470298,28.207585608860917,22.64571686643608,1258.85400390625,1342.0,1217.0,True,57.55789164004123,0.6405382490495857,HOLD,3.1148315467045338,5,1298.065185546875
2023-06-26,6302.T,,47.9997441262651,75.0,48.839442493545356,28.387996027032397,22.772561479422237,3024.6943359375,3205.0,2935.0,True,58.36574431232767,0.6739624740311789,HOLD,5.165916171152367,5,3180.947509765625
2023-06-26,7011.T,,47.7736885958656,75.0,47.83475124732537,29.14092779667559,23.024320955998984,644.2794189453125,694.0,620.0,True,62.84041464573607,0.7371299164176578,HOLD,2.579862169631809,5,660.9009399414062
2023-06-26,6503.T,,47.75392168777654,75.0,47.74689832248509,29.47942230225428,22.77367937526059,1870.5167236328125,1987.0,1812.0,True,56.942561802789136,0.5943224579958866,HOLD,3.6248456840780685,5,1938.320068359375
2023-06-26,8411.T,,47.741113515563605,75.0,47.68997311264984,30.162869780703456,22.147157106646677,1922.9765625,2027.0,1871.0,True,55.87562066499179,0.4697039549441149,HOLD,3.4021721797668816,5,1988.3995361328125
2023-06-26,7270.T,,47.70914529165496,75.0,47.547892117500304,28.672907375692493,23.77920050680718,2357.991455078125,2510.0,2282.0,True,67.70948275622467,0.6022580030930277,HOLD,3.8860536285091847,5,2449.624267578125
2023-06-26,4063.T,,47.64553017495455,75.0,47.2651582654985,26.741254306267614,25.993587428233862,4370.60009765625,4702.0,4205.0,True,55.816937360640466,0.8717801535481093,HOLD,7.075061761331625,5,4679.82275390625
2023-06-26,4543.T,,47.58813336007312,75.0,47.01006131046992,29.215810652670406,23.774128036859633,2202.921630859375,2328.0,2140.0,True,59.44716048637324,0.4938588745283776,LOSS,-2.8562809488065555,1,2140.0
2023-06-26,4519.T,,47.170282775478086,75.0,45.152947601158644,28.731888406919758,26.115163991921598,3894.049072265625,4126.0,3778.0,True,65.66346900896151,0.6381920376680422,TIMEOUT_LOSS,-0.8538983481217115,5,3860.7978515625
2023-06-26,6367.T,,47.04128417905851,75.0,44.57962050596051,31.067251938192687,24.353127555846797,27226.28125,28865.0,26407.0,True,54.498593011260304,0.5055511861430688,WIN,6.018885704414737,5,28865.0
2023-06-26,7012.T,,46.91492478216468,75.0,44.01802318643241,32.77891504754476,23.203061766022802,674.292236328125,735.0,644.0,True,62.95421208078594,0.5051082575686568,HOLD,8.411208439404598,5,731.0083618164062
2023-06-26,5411.T,,46.50414445326299,75.0,42.192332835758215,31.53588005575058,26.271787108491175,1733.90625,1866.0,1668.0,True,61.957217532400485,0.5931107574377887,HOLD,3.777379302964765,5,1799.4024658203125
2023-06-26,7203.T,トヨタ自動車,46.354418897057926,75.0,41.52688591929125,32.10659834071083,26.366515739997887,2039.2203369140625,2191.0,1963.0,True,63.51533770388417,0.5538858962866082,HOLD,4.705101550748018,5,2135.167724609375
2023-06-26,8015.T,,46.26292627118487,75.0,41.12025202652212,31.75536622104263,27.124381752435234,2133.403076171875,2313.0,2044.0,True,60.5872870807238,0.7866219425605366,HOLD,3.3352257427802443,5,2204.556884765625
2023-06-26,9983.T,,46.08721967801614,75.0,40.339333834661126,32.72220261927538,26.938463546063478,34599.8046875,37362.0,33219.0,True,56.30566227947382,0.6897979784907272,HOLD,3.0734571072136196,5,35663.21484375
2023-06-26,7735.T,,45.72953866966817,75.0,38.74964046422571,33.90768576116533,27.34267377460896,3617.8759765625,4005.0,3424.0,True,57.94673976282301,0.5660316150947943,HOLD,7.888779268524754,5,3903.2822265625
2023-06-26,5401.T,,45.66583186071236,55.0,50.543793777079074,27.500523715204544,21.95568250771637,473.0229797363281,505.0,457.0,True,52.28751348182092,0.7320797111140832,HOLD,3.300828637800849,5,488.63665771484375
2023-06-26,6146.T,,45.312519983770365,75.0,36.89622408245767,35.744696405745316,27.359079511796992,21241.314453125,23533.0,20095.0,True,57.86622823369762,0.6777203950348827,HOLD,7.970675146358075,5,22934.390625
2023-06-26,9101.T,,45.10186702320687,70.0,45.57351527222378,26.457707609623615,27.968777118152587,2708.175048828125,2867.0,2629.0,True,55.83850643460029,1.2853949383547398,HOLD,4.794078259681943,5,2838.007080078125
2023-06-26,6857.T,,45.08853686073131,75.0,35.90074353561743,33.86151019131756,30.237746273064996,4500.84228515625,5131.0,4186.0,True,56.85817788029136,0.6979837488312065,HOLD,10.937915808944181,5,4993.140625
2023-06-26,9433.T,,44.36113042767182,60.0,49.33449272201966,29.47479081167505,21.19071646630526,2019.694580078125,2123.0,1968.0,True,51.82799805851232,0.4608474671684882,HOLD,0.2935811888521105,5,2025.6240234375
2023-06-26,6762.T,,43.69503975586532,55.0,51.929645291768566,27.938484487411447,20.131870220819966,1021.8494873046875,1091.0,987.0,True,49.663590047218825,0.6639924747807847,WIN,6.767191602523524,5,1091.0
2023-06-26,6701.T,,43.57420500429224,55.0,51.39260195144376,28.16958070124997,20.437817347306257,1308.244873046875,1390.0,1268.0,True,54.77792249933642,0.46995113953953693,HOLD,4.71250637530043,5,1369.89599609375
2023-06-26,8035.T,,43.397888461322225,65.0,39.49786176046592,33.45177666325823,27.050361576275844,18505.716796875,20225.0,17646.0,True,55.26321246338658,0.5522701746488919,WIN,9.290551790003237,5,20225.0
2023-06-26,8331.T,,42.90347233147678,20.0,50.77871760849582,27.4145078443006,21.80677454720357,792.7716674804688,846.0,766.0,True,46.76378608442009,0.7328393718181697,HOLD,1.261582023426235,5,802.7731323242188
2023-06-26,6702.T,,42.12689951784793,55.0,44.96013312280242,31.370647516158645,23.66921936103892,1762.6796875,1882.0,1703.0,True,43.96568553246014,0.6618281953746704,HOLD,2.0781970920517856,5,1799.3116455078125
2023-06-26,5802.T,,41.174173246520894,45.0,51.8369052502378,26.99700341952549,21.16609133023671,387.0375671386719,409.0,376.0,True,48.963170973372655,0.7958898165604333,WIN,5.674496412245996,3,409.0
2023-06-26,6981.T,,40.408758171903266,45.0,48.435060474159435,29.144729471016255,22.420210054824295,2539.425048828125,2673.0,2472.0,True,41.07447324520024,0.6008557764913164,HOLD,3.930284954504092,5,2639.231689453125
2023-06-26,6861.T,,40.23457382922004,45.0,47.66090784001176,28.853053248104978,23.48603891188325,66530.3828125,70665.0,64463.0,True,45.88404544090992,0.6392432066616646,HOLD,2.593587116976278,5,68255.90625
2023-06-26,8308.T,,40.23418879762141,45.0,51.71716760295506,26.367819650164066,21.915012746880862,628.3685913085938,668.0,608.0,True,54.4906034870093,0.7549122561332873,HOLD,3.2412317556808805,5,648.7354736328125
2023-06-26,4523.T,,39.59812303553363,65.0,36.81291397435238,34.362633727991636,28.824452297655977,8753.197265625,9543.0,8358.0,True,53.16955617674544,0.5890027401561851,HOLD,3.2041751708137007,5,9033.6650390625
2023-06-26,5713.T,,38.13547148254865,45.0,42.389535091520585,32.813304335918765,24.797160572560635,4217.18603515625,4524.0,4064.0,True,44.80599437602151,0.4833521733380246,HOLD,2.4502370496840435,5,4320.51708984375
2023-06-26,4503.T,,37.928183397865986,30.0,54.07695036732709,23.40329776072729,22.51975187194562,1935.7562255859375,2043.0,1882.0,True,43.62426240777388,0.9012706543408703,TIMEOUT_LOSS,-2.032903227230405,5,1896.4041748046875
2023-06-26,8309.T,,37.50574212153592,30.0,52.19943358363791,26.776807725228302,21.023758691133775,552.323974609375,580.0,538.0,True,45.69777942526154,0.7227086939709225,HOLD,3.828317315108966,5,573.4686889648438
2023-06-26,6758.T,,37.005368531715845,30.0,49.97555096221536,26.916113097887184,23.108335939897444,2547.536865234375,2712.0,2465.0,True,40.59681318476346,0.7231687472089303,HOLD,2.6173987952325657,5,2614.216064453125
2023-06-26,3382.T,,36.56349232298282,30.0,48.011656701179675,29.778559905739392,22.209783393080905,1880.7667236328125,1986.0,1828.0,True,47.61283055389181,0.646122895979825,HOLD,2.1692592463504656,5,1921.5654296875
2023-06-26,6098.T,,36.03178300233057,45.0,43.18473604900544,30.91551957511235,25.8997443758822,4483.4619140625,4834.0,4308.0,True,51.25358027898423,0.5494790844594973,HOLD,1.4790250192493464,5,4549.7734375
2023-06-26,4980.T,デクセリアルズ,31.968124077449765,35.0,52.46702488528398,25.565582120917735,21.967392993798256,904.5145263671875,984.0,865.0,True,46.3522661723037,1.028446638383057,WIN,8.787639260151073,5,984.0
2023-06-26,4568.T,,31.395144430085836,30.0,39.24412017236216,34.717414585628504,26.038465242009323,4369.93798828125,4730.0,4190.0,True,42.35647985749581,0.5030378604972009,TIMEOUT_LOSS,-0.3699593044765076,5,4353.77099609375
2023-06-26,7211.T,,30.955311771842688,25.0,48.93182043524286,30.502695888845548,20.565483675911533,438.80419921875,472.0,422.0,True,46.648670026546355,0.5341189152669523,WIN,7.565059960764284,5,472.0
2023-06-26,6920.T,,29.752579060970877,35.0,42.6201581453778,29.619214650424926,27.760627204197263,19970.30078125,22373.0,18769.0,True,45.69659313577025,1.020875297148151,HOLD,9.094726015996018,5,21786.544921875
2023-06-26,4689.T,,27.947805165150587,10.0,52.231791072166864,26.834912320398775,20.93329660743436,336.663330078125,356.0,327.0,True,44.90771251165073,0.8095247001321663,LOSS,-2.8703245096169394,1,327.0
2023-06-26,4755.T,,22.588814141768072,0.0,39.5251643015779,36.99859141935799,23.47624427906409,477.1000061035156,526.0,453.0,True,17.89636418679885,0.7789792813769886,HOLD,4.54830882662888,5,498.79998779296875
2023-06-26,2413.T,,18.887659934431547,25.0,46.022449950130536,30.058916881652838,23.918633168216605,3017.85400390625,3275.0,2889.0,True,43.84391940630574,0.7624120419326623,TIMEOUT_LOSS,-0.5436638883338335,5,3001.447021484375
2023-06-26,3659.T,,14.798673168676245,0.0,39.3950691554693,34.35360276240543,26.25132808212525,2663.47412109375,2877.0,2557.0,True,36.75276682009178,0.5277212508825118,TIMEOUT_LOSS,-1.4478087627491043,5,2624.912109375
2023-06-27,9107.T,,72.75851247451081,100.0,39.79628732632827,29.09478109319878,31.10893158047292,1087.3831787109375,1186.0,1038.0,True,72.39931243800008,3.6548053662809017,LOSS,-4.541469803632596,1,1038.0
2023-06-27,8354.T,,61.80721326499899,90.0,42.814667651203244,26.18256710589731,31.00276524289946,2603.44775390625,2750.0,2530.0,True,68.92283938958553,0.9823635564047738,WIN,5.62916025005153,5,2750.0
2023-06-27,4188.T,,61.74304104787814,90.0,42.52945779733278,29.67642431080449,27.794117891862747,761.84716796875,799.0,743.0,True,68.03390503443697,0.7267316036672832,HOLD,3.26804679723867,5,786.7446899414062
2023-06-27,5801.T,,61.54102693897528,85.0,47.18717286887562,25.348592338981696,27.464234792142683,234.74339294433594,248.0,228.0,True,51.26944339212198,1.4688045193985213,HOLD,3.65407419834826,5,243.3210906982422
2023-06-27,8697.T,,61.38833036614092,85.0,46.508521434056256,25.108792339048165,28.382686226895594,1163.8145751953125,1236.0,1128.0,True,63.046285988261495,0.9196736010126506,LOSS,-3.077343758931878,5,1128.0
2023-06-27,2914.T,,61.34501390444828,95.0,45.34982025165418,23.44612449090221,31.204055257443635,2704.790283203125,2787.0,2664.0,True,67.05308147551011,1.726871247598089,HOLD,0.47326335536967334,5,2717.591064453125
2023-06-27,9022.T,,61.23344612745829,90.0,40.26459148435568,27.892568931192514,31.842839584451827,3531.7802734375,3688.0,3454.0,True,66.25190495458524,0.7843499976876475,TIMEOUT_LOSS,-1.408444473078296,5,3482.037109375
2023-06-27,5711.T,,60.70728124721358,85.0,43.48163646104586,26.486589355898214,30.031774183055937,2335.691162109375,2495.0,2256.0,True,60.81379007601064,0.9266648723919632,HOLD,1.8378819421906012,5,2378.618408203125
2023-06-27,8306.T,三菱UFJ,60.464855653218045,85.0,42.40418937662127,31.268873735784197,26.326936887594556,923.7523193359375,982.0,895.0,True,66.21184154637302,0.6025812860768048,WIN,6.305551763695197,4,982.0
2023-06-27,8316.T,,60.43606184863682,85.0,42.27621691181581,31.149095271243638,26.574687816940575,1801.319091796875,1901.0,1751.0,True,61.340378106337205,0.5351243805590954,WIN,5.533772925467082,5,1901.0
2023-06-27,7272.T,,60.32088275565957,85.0,41.76430983191691,31.986000004278015,26.24969016380505,1172.775146484375,1253.0,1133.0,True,64.68293916546216,0.6194526266508008,WIN,6.840599730998294,4,1253.0
2023-06-27,7261.T,,59.76041746318773,85.0,39.273352976486514,34.189010476646196,26.537636546867272,1187.0560302734375,1286.0,1137.0,True,60.2123299677082,0.6363609632744274,HOLD,3.642367114432071,5,1230.29296875
2023-06-27,6301.T,,59.20023787976532,85.0,36.78366593905359,30.941926787761126,32.27440727318526,3387.734375,3620.0,3272.0,True,63.681684128185616,0.7817263274845014,HOLD,2.235078004289371,5,3463.452880859375
2023-06-27,9104.T,,59.124809085034244,80.0,42.003982406915455,27.04243717656572,30.95358041651884,3014.2685546875,3186.0,2928.0,True,70.64180567561999,2.146924705663968,HOLD,4.586899677348392,5,3152.530029296875
2023-06-27,9101.T,,58.55927447410856,80.0,39.49049524724576,28.074734769633796,32.43476998312042,2808.381103515625,2978.0,2723.0,True,64.68266382711553,2.0146066745479985,LOSS,-3.0402249683542624,2,2723.0
2023-06-27,9432.T,,58.05769016122426,75.0,42.81678718998222,27.529972423343533,29.653240386674266,152.05328369140625,159.0,149.0,True,60.67151326250702,1.032964813069833,WIN,4.568606569978577,1,159.0
2023-06-27,2768.T,,57.56830332315684,75.0,40.64173457634924,29.541720712430646,29.816544711220118,2840.455322265625,3063.0,2729.0,True,61.36633860493373,0.7094029980696661,HOLD,1.2248737698767589,5,2875.247314453125
2023-06-27,9020.T,,57.55994163525628,75.0,40.604571519013426,28.30300167784236,31.092426803144235,2516.673583984375,2627.0,2462.0,True,58.35317084111356,0.8025654554094962,TIMEOUT_LOSS,-1.1272378215796113,5,2488.3046875
2023-06-27,9021.T,,56.13040653970916,70.0,39.80663776102623,28.850570720082448,31.34279151889134,2779.51025390625,2907.0,2716.0,True,54.34981296469247,0.7268553301611153,LOSS,-2.2849440406630763,5,2716.0
2023-06-27,8002.T,,55.977763856146844,75.0,33.57267027852704,31.33260045162598,35.094729269846965,2202.932373046875,2443.0,2083.0,True,61.126664008409115,1.3498046206520384,HOLD,2.351502142640796,5,2254.734375
2023-06-27,8308.T,,55.306746451070126,75.0,44.793269251132934,30.275799321136027,24.93093142773104,628.1808471679688,668.0,608.0,True,54.37566711289889,0.6618321064988363,WIN,6.33880402618898,5,668.0
2023-06-27,5411.T,,51.29644536040419,95.0,41.269225756385794,27.141133364991198,31.589640878622998,1759.6680908203125,1895.0,1692.0,True,64.96344665596203,0.9516852982913473,HOLD,1.7866070684689033,5,1791.1064453125
2023-06-27,6613.T,QDレーザ,50.93308686905117,65.0,36.465893331048704,37.71598918995422,25.81811747899706,715.0,846.0,649.0,True,51.52780741201401,0.7881545485185526,HOLD,13.426573426573427,5,811.0
2023-06-27,9501.T,東京電力HD,50.34941459536887,75.0,38.99256728376502,35.2280081214133,25.779424594821638,519.2999877929688,574.0,492.0,True,54.197181851213585,0.7868293887036671,HOLD,4.082421087112203,5,540.5
2023-06-27,8801.T,,50.30693403612492,85.0,47.98250875958903,24.600757891630824,27.41673334878013,894.1918334960938,950.0,866.0,True,56.88036525893786,0.924615996167606,HOLD,1.9065981572292816,5,911.240478515625
2023-06-27,7201.T,,49.99697528215358,85.0,46.60491429749416,24.610849424977435,28.784236277528404,527.7937622070312,561.0,511.0,True,59.37763072601028,1.030739552296711,WIN,6.291517666694844,2,561.0
2023-06-27,8012.T,,49.50654571551331,85.0,44.42522733464852,30.913773616565145,24.660999048786334,546.3024291992188,572.0,534.0,True,54.080292316989805,0.5616330616330616,HOLD,0.293622150602098,5,547.906494140625
2023-06-27,4204.T,,49.480711570168296,85.0,44.3104089108929,25.762786217031298,29.92680487207583,1865.1658935546875,1956.0,1820.0,True,60.27385386673155,0.8280263389175083,HOLD,0.5363285916452822,5,1875.1693115234375
2023-06-27,8411.T,,48.18629511701361,85.0,38.557446896872065,33.39436783968195,28.04818526344599,1932.90283203125,2035.0,1882.0,True,57.60863577695066,0.5329731717440948,WIN,5.282064171920017,5,2035.0
2023-06-27,6902.T,,47.29847176969036,75.0,45.72267646432431,24.632760633698478,29.644562901977235,2112.6416015625,2244.0,2047.0,True,54.09318036633289,0.9457438070122347,HOLD,5.410406107208975,5,2226.944091796875
2023-06-27,7269.T,スズキ,47.212468650163444,75.0,45.34044037753803,29.869166215962405,24.790393406499575,1153.546630859375,1226.0,1117.0,True,51.33017171323886,0.6233050941731084,WIN,6.280922435415404,2,1226.0
2023-06-27,7182.T,,47.02284528869753,65.0,45.46385345701319,27.465590882378514,27.07055566060831,1017.65380859375,1057.0,998.0,True,67.0358448492209,0.743394811237207,HOLD,1.3404833133812026,5,1031.2952880859375
2023-06-27,6701.T,,47.016181329815524,75.0,44.46805228710283,28.811021864937235,26.720925847959947,1319.489501953125,1399.0,1280.0,True,57.53101346402332,0.6477196775152944,HOLD,2.8798183927148377,5,1357.4884033203125
2023-06-27,7267.T,,47.00665155717607,75.0,44.42569774203856,29.345533017065666,26.228769240895765,1259.4393310546875,1342.0,1218.0,True,57.67868790055428,0.6085472288539308,HOLD,3.0204334901859755,5,1297.4798583984375
2023-06-27,6302.T,,46.93467874187499,75.0,44.10581856292265,27.326270675103885,28.567910761973494,3022.91748046875,3198.0,2936.0,True,58.09618610701734,0.7871492476616511,HOLD,4.001721872382766,5,3143.88623046875
2023-06-27,6501.T,,46.862861540454674,75.0,43.78663100105457,28.729577436067604,27.48379156287784,1677.4205322265625,1778.0,1627.0,True,58.53023984845882,0.6521133024873706,HOLD,3.202105108573497,5,1731.13330078125
2023-06-27,9509.T,北海道電力,46.85963922177145,75.0,43.772309584684706,31.72263219906453,24.50505821625076,550.53955078125,593.0,529.0,True,53.5789610116806,0.48348760048997735,HOLD,0.1178154420601239,5,551.1881713867188
2023-06-27,7270.T,,46.85764182571491,75.0,43.763432268877864,26.094762935026882,30.14180479609527,2335.750244140625,2488.0,2259.0,True,62.948810905976615,0.8539684867623495,HOLD,3.2374877877438544,5,2411.369873046875
2023-06-27,7186.T,,46.75053056441244,75.0,43.28738221864468,30.31058893874522,26.402028842610086,504.5518493652344,534.0,490.0,True,54.162454881260885,0.5222429288057712,HOLD,4.8617399401384676,5,529.0818481445312
2023-06-27,5803.T,フジクラ,46.67347714301613,75.0,42.94492256799438,32.461475773652104,24.593601658353517,184.9923858642578,201.0,177.0,True,59.40433153442421,0.5827781705326215,HOLD,2.7495902434091484,5,190.07891845703125
2023-06-27,9434.T,,46.60043953023222,65.0,43.58649453050068,29.148596796642533,27.264908672856812,134.25680541992188,137.0,133.0,True,54.50330782132214,0.7290351964434213,HOLD,1.3451489284611033,5,136.06275939941406
2023-06-27,4543.T,,46.53092434310896,75.0,42.31135456840697,28.6155692821414,29.073076149451627,2149.652587890625,2281.0,2084.0,True,50.188446888502774,0.6699004119332765,HOLD,0.5857028360210367,5,2162.2431640625
2023-06-27,4063.T,,46.50686653135873,75.0,42.20443096062819,29.078753325230355,28.716815714141458,4359.287109375,4686.0,4196.0,True,55.07033036050805,0.7344345205634395,HOLD,4.390142274373812,5,4550.666015625
2023-06-27,7011.T,,46.454587317636864,75.0,41.97207889964209,31.251748021853103,26.7761730785048,640.8004150390625,690.0,616.0,True,60.90554891646412,0.6908666697485458,HOLD,1.9152434823010545,5,653.0733032226562
2023-06-27,4004.T,,46.31870793312338,75.0,41.36817052402659,29.58359664158135,29.048232834392056,2169.577392578125,2344.0,2082.0,True,57.134723007489875,0.8040545875264952,HOLD,4.630235515561708,5,2270.033935546875
2023-06-27,5401.T,,46.299221466352606,65.0,42.247747579924614,30.725121714510863,27.0271307055645,472.9420166015625,505.0,457.0,True,52.231241302556676,0.6466466919421272,HOLD,4.447491844419477,5,493.97607421875
2023-06-27,6503.T,,46.199244537792936,75.0,40.837222100335765,31.6276867738624,27.53509112580184,1863.8787841796875,1979.0,1806.0,True,55.74889913655482,0.45968559430880074,HOLD,4.19739607876012,5,1942.1131591796875
2023-06-27,4519.T,,46.10540277101616,75.0,40.42014758132787,29.296181845271406,30.283670573400713,3862.525390625,4097.0,3745.0,True,62.23604903583456,0.621337326760179,LOSS,-3.042708558246735,5,3745.0
2023-06-27,8053.T,,46.074026677035505,75.0,40.28069827474718,30.412746855137783,29.306554870115026,681.0732421875,734.0,655.0,True,62.919146003007285,0.7828734693191228,HOLD,0.8600819593386473,5,686.9310302734375
2023-06-27,6367.T,,45.86383263686645,75.0,39.34650254066246,32.244865340899715,28.408632118437843,27354.951171875,28972.0,26546.0,True,55.891985725402684,0.5161904413245227,WIN,5.9113570262467485,4,28972.0
2023-06-27,7012.T,,45.82106749840153,75.0,39.15643525859618,35.56677684836716,25.276787893036644,666.4627075195312,729.0,635.0,True,59.67018837069602,0.48841090886187566,WIN,9.383464637237191,4,729.0
2023-06-27,8015.T,,45.72864494980348,75.0,38.74566837593817,29.33241985392826,31.921911770133555,2133.098876953125,2312.0,2044.0,True,60.54116363880179,0.9511459878463084,HOLD,2.7940158676038576,5,2192.697998046875
2023-06-27,7013.T,,45.71255880496284,75.0,38.674174398868665,35.50460421561871,25.821221385512604,513.98876953125,557.0,493.0,True,55.80061205628525,0.5062873730043541,HOLD,5.826265450306797,5,543.9351196289062
2023-06-27,9983.T,,45.59500551276618,75.0,38.15171532243905,30.75814001911059,31.09014465845035,34561.1328125,37236.0,33224.0,True,55.97012394264757,0.7255148434546295,TIMEOUT_LOSS,-0.13986764847162805,5,34512.79296875
2023-06-27,9433.T,,45.52095168218461,70.0,43.378142742076534,26.833336513940765,29.788520743982705,2026.0799560546875,2129.0,1975.0,True,53.318146684070754,0.708625147450828,TIMEOUT_LOSS,-1.0805808799283416,5,2004.1865234375
2023-06-27,7203.T,トヨタ自動車,45.435028446372414,75.0,37.44070613846675,32.47118610168879,30.088107759844444,2053.91064453125,2202.0,1980.0,True,64.87046470477819,0.629578752926179,HOLD,4.649119950057163,5,2149.3994140625
2023-06-27,8035.T,,45.37698951637766,75.0,37.18275533849011,34.15914010773125,28.658104553778667,18604.802734375,20282.0,17766.0,True,56.311249454622086,0.502342049128054,WIN,9.01486185890131,4,20282.0
2023-06-27,7735.T,,45.335531839548935,75.0,36.9984989970291,32.685684475423635,30.315816527547263,3610.858154296875,3986.0,3423.0,True,57.47601806756227,0.601765557437387,HOLD,5.53934986807031,5,3810.876220703125
2023-06-27,7202.T,,45.277780351700585,65.0,47.852936828814215,25.248201788027536,26.89886138315827,1480.4442138671875,1579.0,1431.0,True,46.18539322248638,1.0466566739063197,HOLD,5.462071064997037,5,1561.30712890625
2023-06-27,8001.T,,45.21257282516596,75.0,36.45201448866029,33.60357964620334,29.944405865136353,1042.8262939453125,1127.0,1001.0,True,64.35484701001405,0.6583020198361305,HOLD,1.3340305259391119,5,1056.7379150390625
2023-06-27,9984.T,ソフトバンクG,45.210202254453996,75.0,36.44147861882935,35.33300771836642,28.225513662804225,1607.4024658203125,1769.0,1527.0,True,61.368048182017695,0.6698132887618751,HOLD,6.459046703252265,5,1711.225341796875
2023-06-27,6146.T,,45.06944023245088,75.0,35.81586963214883,30.28058189631343,33.903548471537746,20886.15625,23176.0,19741.0,True,54.23210926926561,0.995525953109402,WIN,10.963452167030493,5,23176.0
2023-06-27,8058.T,三菱商事,44.76213209350383,75.0,34.45005568127306,30.019315975208364,35.53062834351856,2096.878173828125,2302.0,1995.0,True,64.27360006637068,1.1806367126858799,HOLD,2.719293108372484,5,2153.8984375
