strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,diagnostic_fold,fold
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H5,20,80,True,3.5,1.25,5,125,18,20,7.572305941368049,14.3948942467394,-13.495374168280982,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.06040181180122,470604.0181180122,-3.7289883258910574,754344.0400235939,754344.0400235939,7544440400.23594,7.572305941368049,9.50656401726748,-3.925783732034124,41,6,10,5.977996275308015,11.674933987182635,-5.445787787484546,30.813271604938272,11,12,91.66666666666666,91.66666666666666,23.23799347221863,232379.9347221863,-2.4190230471374807,924.44734867897,924.44734867897,10244473.4867897,5.977996275308015,7.658799284699308,-3.8266879461411953,84,12,10,8.350480897421162,15.704022656784913,-13.495374168280993,63.39049586776859,14,16,87.5,87.5,61.38514653143677,613851.4653143677,-3.7289883258910574,73544.00337376574,73544.00337376574,736440033.7376573,8.350480897421162,10.40478298448812,-3.975331624980587,159.37291655272935,160.1699596997088,159.09513877495158,159.09513877495158,94,16,22,5.46534441918553,10.599236861674042,-14.238304957989934,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.98093375259695,369809.33752596943,-6.340328968270459,13108.15511821782,13108.15511821782,132081551.1821782,5.46534441918553,7.27258282818048,-3.3449428246648565,2.868912365334519,True,46,26,8,1.205374737905464,1.6799254474946002,-36.26802397957538,51.22408536585365,4,11,36.36363636363637,27.27272727272727,8.834450993448597,88344.50993448596,-18.538059731805426,62.13573358262639,62.13573358262639,1621357.3358262638,1.205374737905464,6.849811722598292,-3.1364998657044043,0.1584949434962691,False,False,2,2
UP35_SCORE80_NIKKEION_TP4.0_SL1.0_H1,35,80,True,4.0,1.0,1,94,8,31,8.136373848549141,44.04498630591734,-9.218219692985052,35.06996935648621,22,25,88.0,88.0,40.64750695592546,406475.06955925457,-3.024416003788444,138932.31651139993,138932.31651139993,1390323165.1139994,8.136373848549141,9.099849357836376,-2.220987876288627,28,1,6,6.986424434790675,100.6097345606683,0.0,21.04320987654321,10,11,90.9090909090909,90.9090909090909,20.23834379168861,202383.4379168861,-1.9638631207775648,555.759805372856,555.759805372856,6557598.05372856,6.986424434790675,7.317916566478387,-1.9638631207775648,66,7,25,8.624231175598185,37.01606054958873,-9.218219692985052,49.80681818181818,13,15,86.66666666666667,86.66666666666667,52.45801505567979,524580.1505567979,-3.024416003788444,21101.71370252682,21101.71370252682,212017137.0252682,8.624231175598185,9.915310126762911,-2.2577199842187787,159.32345340921043,160.1818181818182,159.05678674254378,159.05678674254378,62,9,28,6.1576805760228455,29.44864205618638,-6.593886512380331,35.21850699844479,12,15,80.0,80.0,30.99762716379808,309976.2716379808,-4.780701854722469,3746.1504890900183,3746.1504890900183,38461504.89090019,6.1576805760228455,7.456528956558968,-1.4910932204676617,4.701386947559922,True,42,18,21,2.2147294307060896,3.023395514321024,-18.35731087740905,46.76981707317073,5,11,45.45454545454545,36.36363636363637,12.03401707538572,120340.1707538572,-15.47747601361522,139.075106234304,139.075106234304,2390751.06234304,2.2147294307060896,5.7912579191603735,-2.5539752205662887,0.1026667208814774,False,False,2,2
UP25_SCORE80_NIKKEION_TP3.5_SL1.5_H5,25,80,True,3.5,1.5,5,125,16,21,7.651700241341837,14.142940917571542,-15.986473228820074,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.655523905984914,476555.2390598492,-4.423406805419372,826676.7647943738,826676.7647943738,8267767647.943738,7.651700241341837,9.442535681126884,-4.54836619219381,41,5,10,6.204526483940052,13.060893953434917,-6.467148289813284,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.287309803655727,242873.0980365573,-2.869980359975166,1021.1785360364104,1021.1785360364104,11211785.360364104,6.204526483940052,7.652148737864942,-4.218353744319154,84,11,11,8.358058861026041,14.58453072474402,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,61.60242781679394,616024.2781679394,-4.423406805419372,73641.75817860321,73641.75817860321,737417581.7860321,8.358058861026041,10.325466228488942,-4.698371850318652,159.29818358091316,160.13931888463895,159.0204058031354,159.0204058031354,94,16,23,5.345664034168348,9.016017397703015,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.19532887827592,361953.2887827592,-7.50030360907955,11669.596714684178,11669.596714684178,117695967.14684178,5.345664034168348,7.245877733348423,-3.917877749334519,2.643655994515146,True,46,26,8,0.8811967054762506,1.4202213359877511,-41.45917220913646,51.22408536585365,4,11,36.36363636363637,27.27272727272727,7.512518977377578,75125.18977377578,-21.57180605197262,38.81940073654335,38.81940073654335,1388194.0073654335,0.8811967054762506,6.849811722598292,-3.71004561538686,0.1575220270038051,False,False,2,2
UP25_SCORE80_NIKKEION_TP4.0_SL1.5_H3,25,80,True,4.0,1.5,3,125,18,38,8.167719795423672,17.353023549368583,-15.986473228820088,46.635597548518895,24,27,88.88888888888889,88.88888888888889,52.24556186753449,522455.61867534486,-4.423406805419372,1479697.6506254002,1479697.6506254002,14797976506.254004,8.167719795423672,10.1252128027013,-3.468488636726685,41,7,14,6.444096093844067,14.818838419286209,-6.315783299353672,30.813271604938272,11,12,91.66666666666666,91.66666666666666,25.30086303599741,253008.6303599741,-2.869980359975166,1128.0279609315191,1128.0279609315191,12280279.609315192,6.444096093844067,8.333157140698138,-2.731343276589999,84,11,24,9.009012316432765,18.47166385418617,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,68.49839388673607,684983.9388673607,-4.423406805419372,120401.95090858528,120401.95090858528,1205019509.0858529,9.009012316432765,10.9598688644562,-3.937581138631848,159.29818358091316,160.14385983435272,159.0204058031354,159.0204058031354,94,18,33,5.82581632566646,11.222148902685708,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,66.66666666666666,40.68608119207496,406860.8119207496,-7.50030360907955,17817.720251362978,17817.720251362978,179177202.5136298,5.82581632566646,7.9105170976999375,-2.976253600697115,2.6232958152552364,True,46,26,10,1.045517785814808,1.5401553656061449,-35.325660979232644,51.22408536585365,4,11,36.36363636363637,27.27272727272727,7.369680998512877,73696.80998512876,-23.096705578984523,49.57813714664505,49.57813714664505,1495781.3714664506,1.045517785814808,6.856541357245254,-3.4245003460547667,0.1372424638954444,False,False,2,2
UP20_SCORE80_NIKKEION_TP4.0_SL1.5_H3,20,80,True,4.0,1.5,3,125,18,38,8.167719795423672,17.353023549368583,-15.986473228820088,46.635597548518895,24,27,88.88888888888889,88.88888888888889,52.24556186753449,522455.61867534486,-4.423406805419372,1479697.6506254002,1479697.6506254002,14797976506.254004,8.167719795423672,10.1252128027013,-3.468488636726685,41,7,14,6.444096093844067,14.818838419286209,-6.315783299353672,30.813271604938272,11,12,91.66666666666666,91.66666666666666,25.30086303599741,253008.6303599741,-2.869980359975166,1128.0279609315191,1128.0279609315191,12280279.609315192,6.444096093844067,8.333157140698138,-2.731343276589999,84,11,24,9.009012316432765,18.47166385418617,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,68.49839388673607,684983.9388673607,-4.423406805419372,120401.95090858528,120401.95090858528,1205019509.0858529,9.009012316432765,10.9598688644562,-3.937581138631848,159.29818358091316,160.14385983435272,159.0204058031354,159.0204058031354,94,18,33,5.82581632566646,11.222148902685708,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,66.66666666666666,40.68608119207496,406860.8119207496,-7.50030360907955,17817.720251362978,17817.720251362978,179177202.5136298,5.82581632566646,7.9105170976999375,-2.976253600697115,2.6232958152552364,True,46,26,10,1.045517785814808,1.5401553656061449,-35.325660979232644,51.22408536585365,4,11,36.36363636363637,27.27272727272727,7.369680998512877,73696.80998512876,-23.096705578984523,49.57813714664505,49.57813714664505,1495781.3714664506,1.045517785814808,6.856541357245254,-3.4245003460547667,0.1372424638954444,False,False,2,2
UP20_SCORE80_NIKKEION_TP3.5_SL1.5_H3,20,80,True,3.5,1.5,3,125,17,26,7.698179093872141,18.147605506166165,-15.986473228820074,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.95683885506927,479568.3885506927,-4.423406805419372,890153.1010865519,890153.1010865519,8902531010.865519,7.698179093872141,9.42953147125689,-3.301000715395685,41,6,12,6.286536042798759,21.130868072213723,-3.8641666239095263,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.78911328296601,247891.1328296601,-2.869980359975166,1069.801176052902,1069.801176052902,11698011.76052902,6.286536042798759,7.730045639757868,-2.1339366061293865,84,11,14,8.387195344991293,17.265740638381835,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,61.73454418389107,617345.4418389107,-4.423406805419372,76002.94119299918,76002.94119299918,761029411.9299917,8.387195344991293,10.244353445263272,-3.937581138631848,159.29818358091316,160.21740833461607,159.0204058031354,159.0204058031354,94,18,23,5.4430650001291125,10.550562154386444,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.95842423732203,369584.2423732203,-7.50030360907955,12849.377061352689,12849.377061352689,129493770.6135269,5.4430650001291125,7.43711414243006,-2.976253600697115,2.498597368685165,True,46,26,8,0.9184776764662196,1.4745214781267924,-35.325660979232644,51.22408536585365,4,11,36.36363636363637,27.27272727272727,6.886477546512757,68864.77546512758,-23.096705578984523,42.116340439876666,42.116340439876666,1421163.4043987666,0.9184776764662196,6.564349105743503,-3.4245003460547667,0.1397576220631763,False,False,2,2
UP20_SCORE80_NIKKEION_TP3.5_SL1.5_H5,20,80,True,3.5,1.5,5,125,16,21,7.651700241341837,14.142940917571542,-15.986473228820074,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.655523905984914,476555.2390598492,-4.423406805419372,826676.7647943738,826676.7647943738,8267767647.943738,7.651700241341837,9.442535681126884,-4.54836619219381,41,5,10,6.204526483940052,13.060893953434917,-6.467148289813284,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.287309803655727,242873.0980365573,-2.869980359975166,1021.1785360364104,1021.1785360364104,11211785.360364104,6.204526483940052,7.652148737864942,-4.218353744319154,84,11,11,8.358058861026041,14.58453072474402,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,61.60242781679394,616024.2781679394,-4.423406805419372,73641.75817860321,73641.75817860321,737417581.7860321,8.358058861026041,10.325466228488942,-4.698371850318652,159.29818358091316,160.13931888463895,159.0204058031354,159.0204058031354,94,16,23,5.345664034168348,9.016017397703015,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.19532887827592,361953.2887827592,-7.50030360907955,11669.596714684178,11669.596714684178,117695967.14684178,5.345664034168348,7.245877733348423,-3.917877749334519,2.643655994515146,True,46,26,8,0.8811967054762506,1.4202213359877511,-41.45917220913646,51.22408536585365,4,11,36.36363636363637,27.27272727272727,7.512518977377578,75125.18977377578,-21.57180605197262,38.81940073654335,38.81940073654335,1388194.0073654335,0.8811967054762506,6.849811722598292,-3.71004561538686,0.1575220270038051,False,False,2,2
UP30_SCORE80_NIKKEION_TP3.5_SL1.5_H3,30,80,True,3.5,1.5,3,125,17,26,7.698179093872141,18.147605506166165,-15.986473228820074,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.95683885506927,479568.3885506927,-4.423406805419372,890153.1010865519,890153.1010865519,8902531010.865519,7.698179093872141,9.42953147125689,-3.301000715395685,41,6,12,6.286536042798759,21.130868072213723,-3.8641666239095263,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.78911328296601,247891.1328296601,-2.869980359975166,1069.801176052902,1069.801176052902,11698011.76052902,6.286536042798759,7.730045639757868,-2.1339366061293865,84,11,14,8.387195344991293,17.265740638381835,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,61.73454418389107,617345.4418389107,-4.423406805419372,76002.94119299918,76002.94119299918,761029411.9299917,8.387195344991293,10.244353445263272,-3.937581138631848,159.29818358091316,160.21740833461607,159.0204058031354,159.0204058031354,94,18,23,5.4430650001291125,10.550562154386444,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.95842423732203,369584.2423732203,-7.50030360907955,12849.377061352689,12849.377061352689,129493770.6135269,5.4430650001291125,7.43711414243006,-2.976253600697115,2.498597368685165,True,46,26,8,0.9184776764662196,1.4745214781267924,-35.325660979232644,51.22408536585365,4,11,36.36363636363637,27.27272727272727,6.886477546512757,68864.77546512758,-23.096705578984523,42.116340439876666,42.116340439876666,1421163.4043987666,0.9184776764662196,6.564349105743503,-3.4245003460547667,0.1397576220631763,False,False,2,2
UP30_SCORE80_NIKKEION_TP3.5_SL1.5_H5,30,80,True,3.5,1.5,5,125,16,21,7.651700241341837,14.142940917571542,-15.986473228820074,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.655523905984914,476555.2390598492,-4.423406805419372,826676.7647943738,826676.7647943738,8267767647.943738,7.651700241341837,9.442535681126884,-4.54836619219381,41,5,10,6.204526483940052,13.060893953434917,-6.467148289813284,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.287309803655727,242873.0980365573,-2.869980359975166,1021.1785360364104,1021.1785360364104,11211785.360364104,6.204526483940052,7.652148737864942,-4.218353744319154,84,11,11,8.358058861026041,14.58453072474402,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,61.60242781679394,616024.2781679394,-4.423406805419372,73641.75817860321,73641.75817860321,737417581.7860321,8.358058861026041,10.325466228488942,-4.698371850318652,159.29818358091316,160.13931888463895,159.0204058031354,159.0204058031354,94,16,23,5.345664034168348,9.016017397703015,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.19532887827592,361953.2887827592,-7.50030360907955,11669.596714684178,11669.596714684178,117695967.14684178,5.345664034168348,7.245877733348423,-3.917877749334519,2.643655994515146,True,46,26,8,0.8811967054762506,1.4202213359877511,-41.45917220913646,51.22408536585365,4,11,36.36363636363637,27.27272727272727,7.512518977377578,75125.18977377578,-21.57180605197262,38.81940073654335,38.81940073654335,1388194.0073654335,0.8811967054762506,6.849811722598292,-3.71004561538686,0.1575220270038051,False,False,2,2
UP30_SCORE80_NIKKEION_TP4.0_SL1.5_H3,30,80,True,4.0,1.5,3,125,18,38,8.167719795423672,17.353023549368583,-15.986473228820088,46.635597548518895,24,27,88.88888888888889,88.88888888888889,52.24556186753449,522455.61867534486,-4.423406805419372,1479697.6506254002,1479697.6506254002,14797976506.254004,8.167719795423672,10.1252128027013,-3.468488636726685,41,7,14,6.444096093844067,14.818838419286209,-6.315783299353672,30.813271604938272,11,12,91.66666666666666,91.66666666666666,25.30086303599741,253008.6303599741,-2.869980359975166,1128.0279609315191,1128.0279609315191,12280279.609315192,6.444096093844067,8.333157140698138,-2.731343276589999,84,11,24,9.009012316432765,18.47166385418617,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,68.49839388673607,684983.9388673607,-4.423406805419372,120401.95090858528,120401.95090858528,1205019509.0858529,9.009012316432765,10.9598688644562,-3.937581138631848,159.29818358091316,160.14385983435272,159.0204058031354,159.0204058031354,94,18,33,5.82581632566646,11.222148902685708,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,66.66666666666666,40.68608119207496,406860.8119207496,-7.50030360907955,17817.720251362978,17817.720251362978,179177202.5136298,5.82581632566646,7.9105170976999375,-2.976253600697115,2.6232958152552364,True,46,26,10,1.045517785814808,1.5401553656061449,-35.325660979232644,51.22408536585365,4,11,36.36363636363637,27.27272727272727,7.369680998512877,73696.80998512876,-23.096705578984523,49.57813714664505,49.57813714664505,1495781.3714664506,1.045517785814808,6.856541357245254,-3.4245003460547667,0.1372424638954444,False,False,2,2
UP25_SCORE80_NIKKEION_TP3.5_SL1.5_H3,25,80,True,3.5,1.5,3,125,17,26,7.698179093872141,18.147605506166165,-15.986473228820074,46.635597548518895,24,27,88.88888888888889,88.88888888888889,47.95683885506927,479568.3885506927,-4.423406805419372,890153.1010865519,890153.1010865519,8902531010.865519,7.698179093872141,9.42953147125689,-3.301000715395685,41,6,12,6.286536042798759,21.130868072213723,-3.8641666239095263,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.78911328296601,247891.1328296601,-2.869980359975166,1069.801176052902,1069.801176052902,11698011.76052902,6.286536042798759,7.730045639757868,-2.1339366061293865,84,11,14,8.387195344991293,17.265740638381835,-15.986473228820074,63.39049586776859,14,16,87.5,87.5,61.73454418389107,617345.4418389107,-4.423406805419372,76002.94119299918,76002.94119299918,761029411.9299917,8.387195344991293,10.244353445263272,-3.937581138631848,159.29818358091316,160.21740833461607,159.0204058031354,159.0204058031354,94,18,23,5.4430650001291125,10.550562154386444,-16.735873233457642,53.39580093312597,14,18,77.77777777777779,72.22222222222221,36.95842423732203,369584.2423732203,-7.50030360907955,12849.377061352689,12849.377061352689,129493770.6135269,5.4430650001291125,7.43711414243006,-2.976253600697115,2.498597368685165,True,46,26,8,0.9184776764662196,1.4745214781267924,-35.325660979232644,51.22408536585365,4,11,36.36363636363637,27.27272727272727,6.886477546512757,68864.77546512758,-23.096705578984523,42.116340439876666,42.116340439876666,1421163.4043987666,0.9184776764662196,6.564349105743503,-3.4245003460547667,0.1397576220631763,False,False,2,2
UP20_SCORE80_NIKKEION_TP3.5_SL1.75_H3,20,80,True,3.5,1.75,3,125,17,27,7.54894033448325,16.592127600865652,-16.11623051349117,46.635597548518895,24,27,88.88888888888889,88.88888888888889,46.43321183057311,464332.11830573104,-5.107889368031704,744730.5716155968,744730.5716155968,7448305716.155968,7.54894033448325,9.297559130193395,-3.559932014734146,41,6,12,6.265198338501203,19.779382207372983,-4.28729492894544,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.689232822051164,246892.32822051164,-3.316792997595319,1059.2948854921376,1059.2948854921376,11592948.854921376,6.265198338501203,7.730045639757868,-2.2797442521626907,84,11,15,8.175528689664965,15.661376112699786,-16.11623051349117,63.39049586776859,14,16,87.5,87.5,59.23833392573995,592383.3392573996,-5.107889368031704,64148.5860100561,64148.5860100561,642485860.100561,8.175528689664965,10.04910669410084,-4.258216248864031,159.29429086237303,160.204714485465,159.01651308459526,159.01651308459526,94,17,23,5.489531174926198,10.571709784247457,-19.15674293623453,53.39580093312597,14,18,77.77777777777779,72.22222222222221,37.46433052090163,374643.3052090164,-8.638874910678396,13404.44396720652,13404.44396720652,135044439.6720652,5.489531174926198,7.401642320307302,-3.1712075423882173,2.3424473165000426,True,46,26,8,0.6352756560036714,1.2863163674378504,-40.00101658228342,51.22408536585365,4,11,36.36363636363637,27.27272727272727,5.825141903373976,58251.41903373976,-26.47028243439325,23.998680984785747,23.998680984785747,1239986.8098478576,0.6352756560036714,6.564349105743503,-3.9255500745654297,0.1216753385866254,False,False,2,2
UP20_SCORE80_NIKKEION_TP4.0_SL1.75_H3,20,80,True,4.0,1.75,3,125,18,37,8.157416767158454,17.626445147728905,-16.11623051349117,46.635597548518895,24,27,88.88888888888889,88.88888888888889,51.98669980820895,519866.9980820895,-5.107889368031704,1464960.3128901408,1464960.3128901408,14650603128.901407,8.157416767158454,10.10285724753914,-3.407146088437877,41,7,13,6.612046026295747,19.71129163919865,-4.287294928945428,30.813271604938272,11,12,91.66666666666666,91.66666666666666,26.15464372371165,261546.4372371165,-3.316792997595319,1214.1975557936116,1214.1975557936116,13141975.557936115,6.612046026295747,8.399474645073623,-2.0697501220539225,84,11,24,8.91170486686525,16.981578906775628,-16.116230513491182,63.39049586776859,14,16,87.5,87.5,67.42122864583851,674212.2864583852,-5.107889368031704,111379.45804886444,111379.45804886444,1114794580.488644,8.91170486686525,10.896213528139524,-4.258216248864031,159.29429086237303,160.204714485465,159.01651308459526,159.01651308459526,94,17,35,5.84003604260552,11.182860493567844,-19.156742936234515,53.39580093312597,14,18,77.77777777777779,66.66666666666666,40.99126457103964,409912.6457103964,-8.638874910678396,18049.623012461216,18049.623012461216,181496230.12461215,5.84003604260552,7.82953137955219,-3.1712075423882173,2.4328581478962867,True,46,26,10,0.7623157653522593,1.3435728706327166,-40.00101658228342,51.22408536585365,4,11,36.36363636363637,27.27272727272727,6.305618680241211,63056.186802412114,-26.47028243439325,30.509212754405347,30.509212754405347,1305092.1275440534,0.7623157653522593,6.856541357245254,-3.9255500745654297,0.1201457240216412,False,False,2,2
UP25_SCORE80_NIKKEION_TP4.0_SL1.75_H3,25,80,True,4.0,1.75,3,125,18,37,8.157416767158454,17.626445147728905,-16.11623051349117,46.635597548518895,24,27,88.88888888888889,88.88888888888889,51.98669980820895,519866.9980820895,-5.107889368031704,1464960.3128901408,1464960.3128901408,14650603128.901407,8.157416767158454,10.10285724753914,-3.407146088437877,41,7,13,6.612046026295747,19.71129163919865,-4.287294928945428,30.813271604938272,11,12,91.66666666666666,91.66666666666666,26.15464372371165,261546.4372371165,-3.316792997595319,1214.1975557936116,1214.1975557936116,13141975.557936115,6.612046026295747,8.399474645073623,-2.0697501220539225,84,11,24,8.91170486686525,16.981578906775628,-16.116230513491182,63.39049586776859,14,16,87.5,87.5,67.42122864583851,674212.2864583852,-5.107889368031704,111379.45804886444,111379.45804886444,1114794580.488644,8.91170486686525,10.896213528139524,-4.258216248864031,159.29429086237303,160.204714485465,159.01651308459526,159.01651308459526,94,17,35,5.84003604260552,11.182860493567844,-19.156742936234515,53.39580093312597,14,18,77.77777777777779,66.66666666666666,40.99126457103964,409912.6457103964,-8.638874910678396,18049.623012461216,18049.623012461216,181496230.12461215,5.84003604260552,7.82953137955219,-3.1712075423882173,2.4328581478962867,True,46,26,10,0.7623157653522593,1.3435728706327166,-40.00101658228342,51.22408536585365,4,11,36.36363636363637,27.27272727272727,6.305618680241211,63056.186802412114,-26.47028243439325,30.509212754405347,30.509212754405347,1305092.1275440534,0.7623157653522593,6.856541357245254,-3.9255500745654297,0.1201457240216412,False,False,2,2
UP30_SCORE80_NIKKEION_TP4.0_SL1.75_H3,30,80,True,4.0,1.75,3,125,18,37,8.157416767158454,17.626445147728905,-16.11623051349117,46.635597548518895,24,27,88.88888888888889,88.88888888888889,51.98669980820895,519866.9980820895,-5.107889368031704,1464960.3128901408,1464960.3128901408,14650603128.901407,8.157416767158454,10.10285724753914,-3.407146088437877,41,7,13,6.612046026295747,19.71129163919865,-4.287294928945428,30.813271604938272,11,12,91.66666666666666,91.66666666666666,26.15464372371165,261546.4372371165,-3.316792997595319,1214.1975557936116,1214.1975557936116,13141975.557936115,6.612046026295747,8.399474645073623,-2.0697501220539225,84,11,24,8.91170486686525,16.981578906775628,-16.116230513491182,63.39049586776859,14,16,87.5,87.5,67.42122864583851,674212.2864583852,-5.107889368031704,111379.45804886444,111379.45804886444,1114794580.488644,8.91170486686525,10.896213528139524,-4.258216248864031,159.29429086237303,160.204714485465,159.01651308459526,159.01651308459526,94,17,35,5.84003604260552,11.182860493567844,-19.156742936234515,53.39580093312597,14,18,77.77777777777779,66.66666666666666,40.99126457103964,409912.6457103964,-8.638874910678396,18049.623012461216,18049.623012461216,181496230.12461215,5.84003604260552,7.82953137955219,-3.1712075423882173,2.4328581478962867,True,46,26,10,0.7623157653522593,1.3435728706327166,-40.00101658228342,51.22408536585365,4,11,36.36363636363637,27.27272727272727,6.305618680241211,63056.186802412114,-26.47028243439325,30.509212754405347,30.509212754405347,1305092.1275440534,0.7623157653522593,6.856541357245254,-3.9255500745654297,0.1201457240216412,False,False,2,2
UP25_SCORE80_NIKKEION_TP3.5_SL1.75_H3,25,80,True,3.5,1.75,3,125,17,27,7.54894033448325,16.592127600865652,-16.11623051349117,46.635597548518895,24,27,88.88888888888889,88.88888888888889,46.43321183057311,464332.11830573104,-5.107889368031704,744730.5716155968,744730.5716155968,7448305716.155968,7.54894033448325,9.297559130193395,-3.559932014734146,41,6,12,6.265198338501203,19.779382207372983,-4.28729492894544,30.813271604938272,11,12,91.66666666666666,91.66666666666666,24.689232822051164,246892.32822051164,-3.316792997595319,1059.2948854921376,1059.2948854921376,11592948.854921376,6.265198338501203,7.730045639757868,-2.2797442521626907,84,11,15,8.175528689664965,15.661376112699786,-16.11623051349117,63.39049586776859,14,16,87.5,87.5,59.23833392573995,592383.3392573996,-5.107889368031704,64148.5860100561,64148.5860100561,642485860.100561,8.175528689664965,10.04910669410084,-4.258216248864031,159.29429086237303,160.204714485465,159.01651308459526,159.01651308459526,94,17,23,5.489531174926198,10.571709784247457,-19.15674293623453,53.39580093312597,14,18,77.77777777777779,72.22222222222221,37.46433052090163,374643.3052090164,-8.638874910678396,13404.44396720652,13404.44396720652,135044439.6720652,5.489531174926198,7.401642320307302,-3.1712075423882173,2.3424473165000426,True,46,26,8,0.6352756560036714,1.2863163674378504,-40.00101658228342,51.22408536585365,4,11,36.36363636363637,27.27272727272727,5.825141903373976,58251.41903373976,-26.47028243439325,23.998680984785747,23.998680984785747,1239986.8098478576,0.6352756560036714,6.564349105743503,-3.9255500745654297,0.1216753385866254,False,False,2,2
